cntr_01,dist_x,pang_x,ra_01,dec_01,oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag
451,0.117962,-24.423751,2.7791938739E+02,7.0197856965E+01,849111300000315,277.9193474,70.1978868,849,11,3,zg,821,788,873,838,1.431900E+01,1.100000E-02,3.845096E-07,1.190596E+00,1.725419E-02,1.449188E+01,9.316444E-03,1.434800E+01,1.160138E-02,1.423378E+01
452,null,null,2.8052870349E+02,-6.8314385533E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
453,0.038312,-53.570731,2.8553464947E+02,3.6651312480E+01,1726108100003899,285.5346388,36.6513188,1726,8,1,zg,54,26,58,27,1.376200E+01,2.500000E-02,2.333895E-07,1.109476E+00,1.120408E-02,1.381655E+01,6.782055E-03,1.378827E+01,9.062902E-03,1.375556E+01
454,0.046748,4.384935,2.8570818357E+02,4.1582753153E+01,1765102200010637,285.7081849,41.5827661,1765,2,2,zg,46,20,49,21,1.388100E+01,1.900000E-02,2.819312E-07,1.012516E+00,1.443489E-02,1.397114E+01,6.324291E-03,1.389069E+01,9.260488E-03,1.387211E+01
455,8.211605,87.573404,2.8666070072E+02,-1.9179238592E+01,334101100078567,286.6631136,-19.1791420,334,1,1,zg,0,0,0,0,2.096300E+01,1.180000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
456,0.083542,87.634531,2.8775788161E+02,8.7267686042E+01,876115100000990,287.7583680,87.2676870,876,15,1,zg,168,163,192,187,1.257800E+01,1.500000E-02,4.672514E-07,1.050562E+00,1.213421E-02,1.263632E+01,7.769108E-03,1.258896E+01,1.096412E-02,1.255317E+01
457,0.134743,-11.575579,2.9092930135E+02,-2.7280571967E+01,285104300005340,290.9292929,-27.2805353,285,4,3,zg,77,76,86,85,1.303300E+01,1.200000E-02,7.028122E-07,8.517578E-01,1.957908E-02,1.308402E+01,8.195877E-03,1.304170E+01,1.426604E-02,1.297531E+01
458,0.009141,-168.308198,2.9540350861E+02,3.3136537686E+01,1684116200014740,295.4035080,33.1365352,1684,16,2,zg,47,25,51,26,1.399900E+01,1.500000E-02,3.135827E-07,6.050457E-01,9.895088E-03,1.401250E+01,5.398750E-03,1.398099E+01,1.322906E-02,1.395857E+01
459,null,null,2.9616045193E+02,-6.0141198896E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
460,null,null,2.9629702738E+02,-4.4998499229E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
461,null,null,2.9863107649E+02,-2.8338988231E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
462,0.041989,32.803611,2.9923157244E+02,4.3838053996E+01,1767108200057163,299.2315812,43.8380638,1767,8,2,zg,46,27,54,35,1.419100E+01,2.400000E-02,3.152770E-07,1.018398E+00,1.447615E-02,1.423909E+01,7.205009E-03,1.419518E+01,1.048917E-02,1.415957E+01
463,null,null,2.9962397944E+02,-3.0620577323E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
464,0.115708,14.867995,2.9990156396E+02,2.2721214235E+01,1637112400045190,299.9015729,22.7212453,1637,12,4,zg,52,20,52,20,1.387700E+01,2.700000E-02,3.920454E-07,1.385509E+00,1.766648E-02,1.388306E+01,1.185465E-02,1.385014E+01,1.268537E-02,1.380042E+01
465,null,null,3.0123958436E+02,2.2344356483E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
466,0.155550,-9.214507,3.0246535773E+02,3.1754865493E+00,490106300029090,302.4653508,3.1755292,490,6,3,zg,159,158,195,194,1.252400E+01,1.800000E-02,6.243128E-07,1.033477E+00,6.313557E-02,1.323718E+01,1.634407E-02,1.249826E+01,2.344678E-02,1.243820E+01
467,null,null,3.0338115074E+02,-6.5035183817E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
468,0.233801,6.488550,3.1099688703E+02,-1.0794886429E+01,388105300021085,310.9968945,-10.7948219,388,5,3,zg,69,57,74,62,1.307100E+01,1.500000E-02,5.609675E-07,1.170412E+00,1.591365E-02,1.310377E+01,1.101589E-02,1.307532E+01,1.395420E-02,1.302635E+01
469,null,null,3.1203151724E+02,3.0487470435E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
470,0.169825,23.820130,3.1588531127E+02,3.0593826945E+01,1686110400002640,315.8853334,30.5938701,1686,10,4,zg,31,31,31,31,1.281400E+01,2.100000E-02,5.410236E-07,9.437088E-01,1.218999E-02,1.281740E+01,6.906509E-03,1.279721E+01,1.085037E-02,1.277204E+01
471,null,null,3.1644837741E+02,-3.2831170869E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
472,5.777196,133.647336,3.1718746186E+02,3.5489132253E+01,689116300062914,317.1888880,35.4880246,689,16,3,zg,0,0,0,0,1.536800E+01,9.800000E-02,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
473,0.417211,131.790514,3.1719366385E+02,3.1695965232E+01,688105400018818,317.1937654,31.6958880,688,5,4,zg,229,225,357,353,1.232700E+01,4.800000E-02,7.477817E-07,2.276381E+00,3.147685E-02,1.239602E+01,1.790714E-02,1.232027E+01,1.166287E-02,1.215402E+01
474,0.630690,-29.699667,3.1719386742E+02,3.1695735823E+01,688105400018818,317.1937654,31.6958880,688,5,4,zg,229,225,357,353,1.232700E+01,4.800000E-02,7.477817E-07,2.276381E+00,3.147685E-02,1.239602E+01,1.790714E-02,1.232027E+01,1.166287E-02,1.215402E+01
475,0.227034,-2.314658,3.1783758298E+02,-2.3803890314E+01,288110400003403,317.8375802,-23.8038273,288,10,4,zg,45,45,50,50,1.424500E+01,1.200000E-02,3.591802E-07,1.529880E+00,1.889653E-02,1.429484E+01,1.471615E-02,1.423593E+01,1.426136E-02,1.420764E+01
476,0.111159,3.930280,3.2233567306E+02,2.9968587195E+01,1687111400014549,322.3356755,29.9686180,1687,11,4,zg,57,57,57,57,1.398200E+01,1.900000E-02,2.944176E-07,1.441899E+00,1.800063E-02,1.401970E+01,9.989738E-03,1.397568E+01,1.027172E-02,1.393489E+01
477,0.181919,-12.365249,3.2319707679E+02,-1.6627329761E+01,340112300003833,323.1970655,-16.6272804,340,12,3,zg,121,121,131,131,1.393300E+01,1.100000E-02,5.471340E-07,9.227228E-01,1.558427E-02,1.398527E+01,8.165359E-03,1.393926E+01,1.311983E-02,1.390448E+01
478,null,null,3.2468430286E+02,-3.7604167926E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
479,null,null,3.2842196112E+02,-7.0075616125E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
480,0.081043,20.913649,3.2921646119E+02,5.2203049271E+01,1806112400001733,329.2164743,52.2030703,1806,12,4,zg,58,58,58,58,1.399500E+01,1.800000E-02,2.724396E-07,6.558787E-01,8.956137E-03,1.403389E+01,4.794121E-03,1.401138E+01,1.083701E-02,1.399329E+01
481,0.146600,16.911742,3.2927561745E+02,3.3136540339E+01,690107100013223,329.2756316,33.1365793,690,7,1,zg,382,372,410,397,1.326600E+01,1.400000E-02,4.111934E-07,1.371141E+00,1.592219E-02,1.334425E+01,9.019375E-03,1.324638E+01,9.752555E-03,1.317922E+01
482,0.211515,27.351924,3.3741079032E+02,-2.0837166886E+01,291115200001437,337.4108192,-20.8371147,291,15,2,zg,104,104,112,112,1.324000E+01,1.100000E-02,6.514935E-07,1.272830E+00,1.981458E-02,1.331909E+01,1.122284E-02,1.326244E+01,1.307243E-02,1.320991E+01
483,0.046584,43.907753,3.3746410450E+02,5.8959205777E+01,1837112300008445,337.4641219,58.9592151,1837,12,3,zg,48,45,53,50,1.442500E+01,2.200000E-02,2.850721E-07,8.438827E-01,1.405995E-02,1.444355E+01,8.790970E-03,1.441060E+01,1.544467E-02,1.438193E+01
484,null,null,3.4365832814E+02,-7.2386006797E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
485,null,null,3.4584809138E+02,-2.6249976893E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
486,0.164158,52.076098,3.4662696503E+02,4.4313516374E+01,771101400006895,346.6270153,44.3135444,771,1,4,zg,356,348,391,381,1.417400E+01,1.800000E-02,4.359117E-07,8.744781E+00,8.025388E-02,1.432216E+01,6.070805E-02,1.423833E+01,1.029251E-02,1.406577E+01
487,0.211139,58.551006,7.0257663030E+01,1.0994396900E+01,509107200004102,70.2577140,10.9944275,509,7,2,zg,209,183,226,197,1.366900E+01,1.100000E-02,4.685707E-07,7.430781E-01,1.305666E-02,1.371108E+01,7.781982E-03,1.367956E+01,1.552672E-02,1.362834E+01
488,null,null,2.7452527202E+02,-5.1410231962E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
489,null,null,2.3000601014E+02,-6.4595243336E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
490,0.085078,17.984499,2.6790550122E+02,3.7330875822E+01,1723109400004590,267.9055104,37.3308983,1723,9,4,zg,22,13,22,13,1.431800E+01,2.100000E-02,1.081238E-06,1.133161E+00,1.868568E-02,1.434929E+01,1.116467E-02,1.431459E+01,1.460757E-02,1.426588E+01
491,0.219434,-53.050679,2.2136825769E+02,2.9358900260E+01,629113200002757,221.3682018,29.3589369,629,13,2,zg,336,216,388,255,1.443000E+01,1.800000E-02,5.170173E-07,9.853256E-01,1.846892E-02,1.449665E+01,1.315308E-02,1.442897E+01,1.979117E-02,1.437125E+01
492,null,null,3.2940949351E+02,-5.1010522347E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
493,null,null,3.2908895574E+02,-5.4639773174E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
494,0.404654,-58.291955,3.4700085418E+01,1.4601414422E+01,1550108100003545,34.6999866,14.6014735,1550,8,1,zg,65,65,68,68,1.435900E+01,2.200000E-02,1.296826E-07,9.785141E-01,1.224579E-02,1.438131E+01,8.484840E-03,1.435499E+01,1.285584E-02,1.431946E+01
495,0.296036,161.272168,2.5637914740E+02,4.8052539878E+01,1799104400003106,256.3791869,48.0524620,1799,4,4,zg,19,10,19,10,1.440500E+01,1.600000E-02,3.767154E-07,7.310394E-01,1.357002E-02,1.443830E+01,6.381989E-03,1.442355E+01,1.294313E-02,1.438340E+01
496,null,null,3.0965924496E+02,-3.3443196340E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
497,null,null,1.9118691726E+02,-3.5129912718E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
498,0.442678,-106.233920,3.4067212998E+01,3.9856628876E+01,698108100005934,34.0670592,39.8565945,698,8,1,zg,357,350,383,375,1.457700E+01,1.300000E-02,1.331976E-07,9.365097E-01,1.174995E-02,1.463093E+01,6.884575E-03,1.459352E+01,1.089905E-02,1.453841E+01
499,null,null,2.5183620353E+02,-6.8821221578E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
500,null,null,2.7729114857E+02,-4.4945097546E+00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
501,0.446095,76.790879,5.8842398781E+01,9.7883460847E+00,1501109200001196,58.8425212,9.7883744,1501,9,2,zg,50,50,50,50,1.443000E+01,1.300000E-02,2.375334E-07,1.262581E+00,1.546799E-02,1.449807E+01,9.704113E-03,1.444491E+01,1.139516E-02,1.441203E+01
502,null,null,2.1299724975E+02,-5.9346097246E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
503,0.182084,-19.338059,1.5496795737E+02,-1.4126141525E+01,316116100003120,154.9679401,-14.1260938,316,16,1,zg,103,102,124,123,1.437600E+01,9.000000E-03,4.525585E-07,1.313367E+00,2.178669E-02,1.449450E+01,1.157951E-02,1.440266E+01,1.307158E-02,1.433865E+01
504,0.139021,-3.924107,7.3070116847E+01,3.1070466737E+00,1451115300004965,73.0701142,3.1070852,1451,15,3,zg,49,28,52,29,1.438600E+01,1.200000E-02,3.153245E-07,8.799509E-01,1.220815E-02,1.442821E+01,5.203247E-03,1.438927E+01,8.766778E-03,1.437402E+01
505,0.190708,5.448703,1.6613565957E+02,3.6180315265E+01,669114400000166,166.1356658,36.1803680,669,14,4,zg,339,286,367,311,1.443400E+01,1.300000E-02,4.467737E-07,1.113639E+00,1.657633E-02,1.449941E+01,1.030540E-02,1.444326E+01,1.371970E-02,1.439754E+01
506,null,null,1.1019943896E+02,-3.1784054292E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
507,0.058551,-46.260396,1.1545482880E+02,5.5414042955E+01,1818102300001500,115.4548081,55.4140542,1818,2,3,zg,46,39,52,45,1.448000E+01,1.200000E-02,4.581691E-07,1.156373E+00,1.572636E-02,1.452810E+01,9.308338E-03,1.449281E+01,1.193433E-02,1.445268E+01
508,null,null,1.0558174888E+02,-5.8834941162E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
509,0.131652,17.079660,2.2205866679E+02,2.8419905543E+01,630116300002724,222.0586790,28.4199405,630,16,3,zg,403,235,434,258,1.441100E+01,1.300000E-02,3.347269E-07,8.506293E-01,3.719294E-02,1.506871E+01,6.741524E-03,1.442703E+01,1.175010E-02,1.439135E+01
510,0.929081,48.489458,1.5579074604E+02,6.3462511557E+01,817110100003079,155.7911786,63.4626826,817,10,1,zg,454,365,508,417,1.482800E+01,1.700000E-02,1.173988E-06,9.047698E-01,1.204229E-02,1.486779E+01,7.810593E-03,1.482384E+01,1.279882E-02,1.479233E+01
511,null,null,1.2949465065E+02,-5.0295277668E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
512,null,null,4.8326998152E+01,-5.6127634219E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
513,0.475923,-45.597040,1.3511897897E+02,-9.1563896010E+00,363109400001757,135.1188833,-9.1562971,363,9,4,zg,134,130,152,147,1.443900E+01,1.000000E-02,1.098323E-06,9.573914E-01,1.618803E-02,1.448923E+01,1.089239E-02,1.444136E+01,1.686777E-02,1.439839E+01
514,0.578000,99.394250,3.2747861432E+02,2.8282882807E+01,644116300009546,327.4787942,28.2828566,644,16,3,zg,506,251,552,283,1.457700E+01,1.100000E-02,1.392159E-06,8.835451E-01,1.155600E-02,1.466553E+01,5.903721E-03,1.458857E+01,9.906519E-03,1.452473E+01
515,0.098979,133.616996,1.9307174222E+02,1.5744995066E+01,577103300001824,193.0717629,15.7449761,577,3,3,zg,366,288,393,308,1.442200E+01,2.000000E-02,1.076772E-06,8.878514E-01,1.581596E-02,1.452905E+01,8.631229E-03,1.443114E+01,1.441307E-02,1.435855E+01
516,null,null,2.4986581267E+02,3.3420771062E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
517,null,null,2.7846459533E+02,-6.9701025167E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
518,0.161213,-5.537768,1.7100010098E+02,-9.4762020724E+00,369112300005720,171.0000966,-9.4761575,369,12,3,zg,102,101,119,118,1.443700E+01,1.200000E-02,4.781669E-07,1.114073E+00,1.771814E-02,1.451186E+01,9.981155E-03,1.445477E+01,1.328284E-02,1.441655E+01
519,null,null,2.5075958658E+02,3.8688843147E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
520,0.154739,161.635865,2.9125537775E+01,2.9925221094E+01,652104400003666,29.1255534,29.9251803,652,4,4,zg,349,343,383,376,1.450800E+01,1.800000E-02,1.186124E-07,7.494548E-01,1.065161E-02,1.456166E+01,6.152153E-03,1.451830E+01,1.217042E-02,1.447128E+01
521,0.277391,109.860957,2.8793499260E+02,-2.7498990922E+01,284102300013965,287.9350743,-27.4990171,284,2,3,zg,63,63,69,69,1.464200E+01,1.200000E-02,6.826118E-07,9.140504E-01,2.165882E-02,1.471952E+01,1.172066E-02,1.464091E+01,1.901104E-02,1.456668E+01
522,0.774117,-93.636434,1.9121787671E+02,-1.0852745362E+01,371105300000341,191.2176582,-10.8527590,371,5,3,zg,107,107,122,122,1.476300E+01,1.100000E-02,1.103163E-06,9.662368E-01,1.803258E-02,1.484616E+01,8.898735E-03,1.476185E+01,1.365428E-02,1.471957E+01
523,null,null,2.8862244729E+02,-5.4672304732E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
524,4.712706,-91.646553,1.3017261677E+02,5.5664695037E+01,784109300024958,130.1702968,55.6646574,784,9,3,zg,0,0,0,0,1.541500E+01,1.760000E-01,0.000000E+00,null,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,null,0.000000E+00
525,0.197307,84.488247,2.4551637908E+02,1.2225688936E+01,533109300003586,245.5164349,12.2256942,533,9,3,zg,277,193,291,205,1.449900E+01,1.600000E-02,5.444997E-07,1.125595E+00,1.648465E-02,1.455936E+01,1.091290E-02,1.450593E+01,1.437414E-02,1.446950E+01
526,0.174123,14.235603,3.5702358113E+02,4.1037927218E+01,1773103300002744,357.0235969,41.0379741,1773,3,3,zg,78,78,78,78,1.450000E+01,1.200000E-02,4.306257E-07,9.431179E-01,1.326126E-02,1.456641E+01,8.261204E-03,1.451637E+01,1.298678E-02,1.447670E+01
527,0.115623,100.555537,2.9099701232E+02,2.1683979184E+01,590113300048241,290.9970463,21.6839733,590,13,3,zg,125,125,138,138,1.472800E+01,1.500000E-02,3.417876E-07,6.524630E-01,1.508048E-02,1.475560E+01,9.577751E-03,1.471438E+01,2.176365E-02,1.466850E+01
528,null,null,6.5557869370E+01,-7.1167063868E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
529,0.103614,-61.598147,2.9645452938E+02,-1.5526812090E+01,336111200007309,296.4545031,-15.5267984,336,11,2,zg,122,122,129,129,1.461500E+01,1.300000E-02,7.940495E-07,7.431011E-01,1.182372E-02,1.466800E+01,6.829262E-03,1.463248E+01,1.362542E-02,1.460130E+01
530,0.192817,90.534928,3.0590376299E+02,-1.1264368900E+01,388108300007441,305.9038176,-11.2643694,388,8,3,zg,175,161,186,172,1.454200E+01,1.800000E-02,6.628385E-07,7.664071E-01,1.524945E-02,1.461909E+01,6.014824E-03,1.454649E+01,1.163556E-02,1.448530E+01
531,0.297898,102.039600,2.7034664102E+01,-2.5545629939E+01,249108300001379,27.0347538,-25.5456472,249,8,3,zg,98,93,117,111,1.448300E+01,1.700000E-02,6.572134E-07,1.189153E+00,2.363962E-02,1.456679E+01,1.327705E-02,1.449943E+01,1.655344E-02,1.442133E+01
532,null,null,3.3909297905E+02,-2.3274354904E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
533,0.093155,-85.555621,2.5678301471E+02,2.2407677695E+01,586116200001898,256.7829868,22.4076797,586,16,2,zg,292,241,314,258,1.452800E+01,2.200000E-02,6.670957E-07,9.208584E-01,4.722899E-02,1.501542E+01,6.670475E-03,1.454793E+01,1.073959E-02,1.450496E+01
534,null,null,1.5466503230E+02,-3.1133533251E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
535,null,null,1.7086327987E+01,-3.5578480728E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
536,0.312109,115.306024,2.0480695173E+02,1.2141416159E+01,528112300002655,204.8070319,12.1413791,528,12,3,zg,341,272,372,299,1.457700E+01,1.900000E-02,1.267377E-06,8.935890E-01,1.218743E-02,1.465286E+01,7.095337E-03,1.459846E+01,1.177224E-02,1.457248E+01
537,null,null,2.7472611384E+02,-4.7963425183E+01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
538,0.296976,162.549935,8.0669637117E+01,-8.0422535032E+00,1400105300006422,80.6696621,-8.0423322,1400,5,3,zg,43,19,45,19,1.464800E+01,1.300000E-02,1.016239E-06,2.041902E+00,4.844953E-02,1.487025E+01,1.675415E-02,1.464116E+01,1.216498E-02,1.459774E+01
539,0.768890,133.657356,2.4875733561E+02,4.3292088244E+01,722113400000178,248.7575479,43.2919408,722,13,4,zg,933,684,992,727,1.498300E+01,1.100000E-02,2.206177E-06,1.062642E+00,1.518806E-02,1.505872E+01,9.358406E-03,1.498268E+01,1.305687E-02,1.493196E+01
540,0.170496,14.060292,3.2859168161E+02,-2.3999868241E+01,290112400004499,328.5916942,-23.9998223,290,12,4,zg,98,98,106,106,1.456100E+01,1.300000E-02,5.840044E-07,1.218108E+00,2.071069E-02,1.466180E+01,1.258993E-02,1.457970E+01,1.532363E-02,1.452178E+01
541,0.232157,-170.659086,6.2715216672E+01,5.9417095333E+01,810102100014479,62.7151961,59.4170317,810,2,1,zg,244,234,270,260,1.455000E+01,1.400000E-02,3.605238E-07,5.920625E-01,1.198241E-02,1.459279E+01,6.371498E-03,1.456129E+01,1.595504E-02,1.451084E+01
